323,000	4,412	3,706	-0,352
324,000	4,412	3,706	-0,363
325,000	4,412	3,706	-0,354
326,000	4,412	3,706	-0,364
327,000	4,412	3,706	-0,363
328,000	4,412	3,706	-0,363
329,000	4,412	3,706	-0,353
330,000	4,412	3,706	-0,361
331,000	4,412	3,706	-0,359
332,000	4,412	3,706	-0,355
333,000	4,412	3,706	-0,351
334,000	4,412	3,706	-0,354
335,000	4,412	3,706	-0,359
336,000	4,412	3,706	-0,360
337,000	4,412	3,706	-0,354
338,000	4,412	3,706	-0,354
339,000	4,412	3,706	-0,351
340,000	4,412	3,706	-0,357
341,000	4,412	3,706	-0,351
342,000	4,412	3,706	-0,356
343,000	4,412	3,706	-0,361
344,000	4,412	3,706	-0,352
345,000	4,412	3,706	-0,359
346,000	4,412	3,706	-0,359
347,000	4,412	3,706	-0,357
348,000	4,412	3,706	-0,364
349,000	4,412	3,706	-0,362
350,000	4,412	3,706	-0,362
351,000	4,412	3,706	-0,363
352,000	4,412	3,706	-0,361
353,000	4,412	3,706	-0,365
354,000	4,412	3,706	-0,361
355,000	4,412	3,706	-0,364
356,000	4,412	3,706	-0,359
357,000	4,412	3,706	-0,357
358,000	4,412	3,706	-0,350
359,000	4,412	3,706	-0,357
360,000	4,412	3,706	-0,351
361,000	4,412	3,706	-0,352
362,000	4,412	3,706	-0,357
363,000	4,412	3,706	-0,354
364,000	4,412	3,706	-0,350
365,000	4,412	3,706	-0,357
366,000	4,412	3,706	-0,350
367,000	4,412	3,706	-0,355
368,000	4,412	3,706	-0,350
369,000	4,412	3,706	-0,358
370,000	4,412	3,706	-0,358
371,000	4,412	3,706	-0,357
372,000	4,412	3,706	-0,354
373,000	4,500	3,618	-0,350
374,000	4,500	3,618	-0,358
375,000	4,500	3,618	-0,350
376,000	4,500	3,618	-0,356
377,000	4,500	3,618	-0,355
378,000	4,500	3,618	-0,354
379,000	4,500	3,618	-0,353
380,000	4,500	3,618	-0,356
381,000	4,500	3,618	-0,352
382,000	4,500	3,618	-0,357
383,000	4,500	3,618	-0,352
384,000	4,500	3,618	-0,362
385,000	4,500	3,618	-0,356
386,000	4,500	3,618	-0,362
387,000	4,500	3,618	-0,350
388,000	4,500	3,618	-0,363
389,000	4,500	3,618	-0,360
390,000	4,500	3,618	-0,361
391,000	4,500	3,618	-0,356
392,000	4,500	3,618	-0,361
393,000	4,500	3,618	-0,357
394,000	4,500	3,618	-0,362
395,000	4,500	3,618	-0,360
396,000	4,500	3,618	-0,357
397,000	4,500	3,618	-0,359
398,000	4,500	3,618	-0,356
399,000	4,500	3,618	-0,361
400,000	4,500	3,618	-0,353
401,000	4,500	3,618	-0,353
402,000	4,500	3,618	-0,351
403,000	4,500	3,618	-0,363
404,000	4,500	3,618	-0,352
405,000	4,500	3,618	-0,364
406,000	4,500	3,618	-0,347
407,000	4,500	3,618	-0,358
408,000	4,500	3,618	-0,352
409,000	4,500	3,618	-0,348
410,000	4,500	3,618	-0,349
411,000	4,500	3,618	-0,357
412,000	4,500	3,618	-0,352
413,000	4,500	3,618	-0,357
414,000	4,500	3,618	-0,348
415,000	4,500	3,618	-0,349
416,000	4,500	3,618	-0,351
417,000	4,500	3,618	-0,358
418,000	4,500	3,618	-0,350
419,000	4,500	3,618	-0,359
420,000	4,500	3,618	-0,355
421,000	4,500	3,618	-0,361
422,000	4,500	3,618	-0,350
423,000	4,500	3,618	-0,357
424,000	4,500	3,618	-0,357
425,000	4,500	3,618	-0,361
426,000	4,500	3,618	-0,351
427,000	4,500	3,618	-0,361
428,000	4,500	3,618	-0,356
429,000	4,500	3,618	-0,363
430,000	4,500	3,618	-0,355
431,000	4,500	3,618	-0,363
432,000	4,500	3,618	-0,359
433,000	4,588	3,529	-0,357
434,000	4,588	3,529	-0,370
435,000	4,588	3,529	-0,357
436,000	4,588	3,529	-0,351
437,000	4,588	3,529	-0,352
438,000	4,588	3,529	-0,357
439,000	4,588	3,529	-0,352
440,000	4,588	3,529	-0,364
441,000	4,588	3,529	-0,347
442,000	4,588	3,529	-0,356
443,000	4,588	3,529	-0,351
444,000	4,588	3,529	-0,360
445,000	4,588	3,529	-0,352
446,000	4,588	3,529	-0,357
447,000	4,588	3,529	-0,361
448,000	4,588	3,529	-0,368
449,000	4,588	3,529	-0,362
450,000	4,588	3,529	-0,364
451,000	4,588	3,529	-0,360
452,000	4,588	3,529	-0,362
453,000	4,588	3,529	-0,361
454,000	4,588	3,529	-0,358
455,000	4,588	3,529	-0,362
456,000	4,588	3,529	-0,357
457,000	4,588	3,529	-0,362
458,000	4,588	3,529	-0,345
459,000	4,588	3,529	-0,355
460,000	4,588	3,529	-0,340
461,000	4,588	3,529	-0,363
462,000	4,588	3,529	-0,343
463,000	4,588	3,529	-0,359
464,000	4,588	3,529	-0,349
465,000	4,588	3,529	-0,365
466,000	4,588	3,529	-0,345
467,000	4,588	3,529	-0,362
468,000	4,588	3,529	-0,343
469,000	4,588	3,529	-0,356
470,000	4,588	3,529	-0,345
471,000	4,588	3,529	-0,366
472,000	4,588	3,529	-0,347
473,000	4,588	3,529	-0,368
474,000	4,588	3,529	-0,352
475,000	4,588	3,529	-0,361
476,000	4,588	3,529	-0,350
477,000	4,588	3,529	-0,370
478,000	4,588	3,529	-0,358
479,000	4,588	3,529	-0,363
480,000	4,588	3,529	-0,360
481,000	4,588	3,529	-0,368
482,000	4,588	3,529	-0,360
483,000	4,588	3,529	-0,356
484,000	4,588	3,529	-0,360
485,000	4,588	3,529	-0,359
486,000	4,588	3,529	-0,353
487,000	4,588	3,529	-0,353
488,000	4,588	3,529	-0,361
489,000	4,588	3,529	-0,354
490,000	4,588	3,529	-0,349
491,000	4,676	3,441	-0,353
492,000	4,676	3,441	-0,352
493,000	4,676	3,441	-0,357
494,000	4,676	3,441	-0,361
495,000	4,676	3,441	-0,355
496,000	4,676	3,441	-0,359
497,000	4,676	3,441	-0,361
498,000	4,676	3,441	-0,373
499,000	4,676	3,441	-0,365
500,000	4,676	3,441	-0,357
501,000	4,676	3,441	-0,359
502,000	4,676	3,441	-0,361
503,000	4,676	3,441	-0,361
504,000	4,676	3,441	-0,352
505,000	4,676	3,441	-0,364
506,000	4,676	3,441	-0,359
507,000	4,676	3,441	-0,362
508,000	4,676	3,441	-0,352
509,000	4,676	3,441	-0,356
510,000	4,676	3,441	-0,357
511,000	4,676	3,441	-0,353
512,000	4,676	3,441	-0,353
513,000	4,676	3,441	-0,348
514,000	4,676	3,441	-0,359
515,000	4,676	3,441	-0,347
516,000	4,676	3,441	-0,356
